1631128020000.0, 46323.92, 46342.73, 46302.22, 46341.22, BUY
1631178360000.0, 46280.0, 46306.83, 46279.99, 46306.38, BUY
1631178600000.0, 46332.63, 46340.3, 46322.12, 46327.27, SELL
1631178960000.0, 46369.99, 46375.7, 46314.5, 46322.15, SELL
1631179140000.0, 46376.53, 46376.53, 46332.55, 46339.0, SELL
1631179320000.0, 46274.78, 46305.45, 46274.78, 46285.64, BUY
1631179500000.0, 46321.59, 46323.78, 46300.21, 46300.45, SELL
1631179680000.0, 46247.34, 46289.51, 46240.51, 46286.34, BUY
1631179860000.0, 46322.12, 46337.26, 46266.9, 46271.77, SELL
1631179980000.0, 46258.41, 46291.9, 45625.38, 46291.9, BUY
1631180100000.0, 46301.86, 46307.25, 46261.65, 46261.65, SELL
1631180400000.0, 46286.48, 46286.48, 46286.48, 46286.48, SELL
1631180580000.0, 46232.01, 46246.03, 46232.01, 46235.99, BUY
1631180700000.0, 46265.59, 46284.56, 46240.0, 46240.0, SELL
1631180820000.0, 46238.57, 46252.01, 46238.57, 46252.01, BUY
1631181060000.0, 46308.04, 46322.28, 46270.38, 46270.38, SELL
1631181180000.0, 46127.11, 46211.63, 46102.46, 46200.88, BUY
1631181300000.0, 46322.28, 46327.46, 46266.46, 46266.46, SELL
1631181600000.0, 46160.89, 46180.45, 46147.66, 46180.43, BUY
1631181900000.0, 46066.73, 46077.5, 45472.55, 46025.01, SELL
1631182200000.0, 46102.46, 46107.02, 46087.61, 46100.01, SELL
1631182380000.0, 46107.62, 46107.62, 46077.61, 46077.61, SELL
1631182740000.0, 45959.69, 46018.99, 45940.19, 46007.5, BUY
1631182920000.0, 45977.54, 46045.47, 45970.23, 45981.46, BUY
1631183100000.0, 46075.67, 46077.44, 46010.28, 46070.98, SELL
1631183400000.0, 46061.14, 46136.74, 46028.4, 46128.03, BUY
1631183820000.0, 45986.64, 46039.5, 45979.99, 46039.5, BUY
1631184060000.0, 46027.89, 46027.89, 45986.73, 45990.87, SELL
1631184360000.0, 45952.56, 46053.06, 45923.29, 46035.03, BUY
1631184600000.0, 46129.0, 46134.59, 46100.01, 46124.82, SELL
