1631124000.0,46200.20000000,46396.61000000,46090.00000000,46235.20000000,339.25466000,1631124899999,15685934.66979740,13020,174.68782000,8078770.86163420,0
1631124900.0,46235.21000000,46424.36000000,46146.34000000,46304.24000000,437.75621000,1631125799999,20261210.07515920,14800,211.30605000,9779690.71258720,0
1631125800.0,46304.24000000,46405.99000000,46258.13000000,46292.54000000,373.55438000,1631126699999,17303262.88880690,14313,198.22626000,9182205.98539790,0
1631126700.0,46292.55000000,46496.70000000,46245.67000000,46496.70000000,342.61652000,1631127599999,15879761.08064930,11999,177.54052000,8229751.49703290,0
1631127600.0,46496.70000000,46500.00000000,46302.20000000,46411.38000000,384.20251000,1631128499999,17819158.88232670,13264,159.75076000,7409290.96346730,0
1631128500.0,46411.38000000,46495.00000000,46325.92000000,46389.52000000,499.47429000,1631129399999,23181750.07340680,14433,208.80485000,9690503.93855290,0
1631129400.0,46389.52000000,46412.31000000,46250.00000000,46357.48000000,338.00710000,1631130299999,15653417.80638240,11623,185.37519000,8583952.22489680,0
1631130300.0,46357.48000000,46463.27000000,46270.00000000,46436.32000000,406.25281000,1631131199999,18834818.73919060,11329,228.66714000,10601456.98443430,0
1631131200.0,46436.31000000,46440.85000000,45827.90000000,45920.22000000,737.69405000,1631132099999,33985452.86822130,23237,319.69677000,14725032.09499470,0
1631132100.0,45920.14000000,46147.45000000,45908.00000000,46029.00000000,452.27285000,1631132999999,20819834.42091620,12568,225.44375000,10377517.81466890,0
1631133000.0,46029.00000000,46084.90000000,45947.36000000,45982.22000000,300.00109000,1631133899999,13805772.89036980,9791,146.36038000,6735156.48984330,0
1631133900.0,45983.58000000,46130.65000000,45908.65000000,46041.34000000,288.33032000,1631134799999,13267181.26444420,9821,145.75003000,6706256.65179720,0
1631134800.0,46041.35000000,46253.24000000,46006.83000000,46241.01000000,517.51356000,1631135699999,23895954.44815020,17388,287.07864000,13254870.76082400,0
1631135700.0,46241.01000000,46241.02000000,46042.16000000,46133.20000000,285.37051000,1631136599999,13161202.87682460,16607,121.96079000,5624900.22284570,0
1631136600.0,46133.20000000,46277.35000000,46111.11000000,46122.38000000,264.30173000,1631137499999,12205488.19411250,15249,112.18841000,5182153.48961860,0
1631137500.0,46122.39000000,46128.65000000,45920.99000000,46042.17000000,351.64399000,1631138399999,16192248.26928110,16484,144.61886000,6659500.54057250,0
1631138400.0,46042.16000000,46333.47000000,45968.83000000,46305.91000000,404.65110000,1631139299999,18687276.38898950,12086,204.32293000,9435412.06992630,0
1631139300.0,46305.91000000,46712.39000000,46305.91000000,46686.00000000,1085.34211000,1631140199999,50557999.89347560,22528,579.63705000,26992497.96343950,0
1631140200.0,46686.00000000,46770.69000000,46528.85000000,46705.00000000,590.72992000,1631141099999,27545601.12807270,14495,286.88032000,13376471.34676930,0
1631141100.0,46703.98000000,46779.00000000,46550.49000000,46596.71000000,440.63541000,1631141999999,20554300.45703610,12005,181.87979000,8483929.68907710,0
1631142000.0,46596.71000000,46678.31000000,46357.31000000,46403.77000000,550.88987000,1631142899999,25613409.53799630,14644,213.23560000,9913730.11201220,0
1631142900.0,46403.78000000,46456.11000000,46256.67000000,46344.07000000,349.58792000,1631143799999,16204952.07062980,11530,156.17583000,7239347.86529610,0
1631143800.0,46341.72000000,46348.67000000,46117.07000000,46124.17000000,476.85663000,1631144699999,22051802.46598590,11947,197.08808000,9113911.16752530,0
1631144700.0,46124.18000000,46141.55000000,45960.00000000,46048.31000000,799.14395000,1631145599999,36798903.49054530,15026,363.94910000,16758239.10734870,0
1631145600.0,46048.31000000,46237.00000000,45858.36000000,46007.47000000,978.14375000,1631146499999,45035809.31490090,21645,410.93714000,18926687.55056750,0
1631146500.0,46007.48000000,46105.23000000,45894.73000000,45955.17000000,550.77762000,1631147399999,25332337.21549310,14083,304.60926000,14010947.27793930,0
1631147400.0,45960.77000000,46374.23000000,45909.64000000,46095.30000000,743.55736000,1631148299999,34305431.43210160,17701,393.98197000,18181335.61819250,0
1631148300.0,46091.14000000,46359.00000000,46014.10000000,46339.63000000,667.61666000,1631149199999,30842740.00836530,13563,304.18615000,14053262.21013980,0
1631149200.0,46339.62000000,46349.02000000,46112.13000000,46112.13000000,407.75552000,1631150099999,18857468.04129590,12927,183.66928000,8493510.98937310,0
1631150100.0,46112.14000000,46146.23000000,45954.56000000,46119.69000000,402.49031000,1631150999999,18535315.36610300,11262,189.29557000,8717559.66969360,0
1631151000.0,46119.69000000,46125.60000000,45892.03000000,46010.43000000,496.21968000,1631151899999,22822013.60912600,11374,180.53170000,8301109.52044860,0
